dataset_id,zone_id,municipality,province,review_status,candidate_distributor,candidate_confidence,source_url,source_label,review_notes
andalucia,municipality:huelva::moguer,Moguer,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::niebla,Niebla,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::palos_de_la_frontera,Palos de la Frontera,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::paterna_del_campo,Paterna del Campo,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::paymogo,Paymogo,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::puebla_de_guzman,Puebla de Guzmán,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::rociana_del_condado,Rociana del Condado,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::rosal_de_la_frontera,Rosal de la Frontera,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::san_bartolome_de_la_torre,San Bartolomé de la Torre,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::san_juan_del_puerto,San Juan del Puerto,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::san_silvestre_de_guzman,San Silvestre de Guzmán,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::sanlucar_de_guadiana,Sanlúcar de Guadiana,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::santa_barbara_de_casa,Santa Bárbara de Casa,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::santa_olalla_del_cala,Santa Olalla del Cala,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::trigueros,Trigueros,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::valdelarco,Valdelarco,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::valverde_del_camino,Valverde del Camino,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::villablanca,Villablanca,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::villalba_del_alcor,Villalba del Alcor,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::villanueva_de_los_castillejos,Villanueva de los Castillejos,Huelva,pending_municipal_review,,,,,
andalucia,municipality:huelva::villarrasa,Villarrasa,Huelva,pending_municipal_review,,,,,
andalucia,municipality:jaen::albanchez_de_magina,Albanchez de Mágina,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::alcala_la_real,Alcalá la Real,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::aldeaquemada,Aldeaquemada,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::andujar,Andújar,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::arquillos,Arquillos,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::banos_de_la_encina,Baños de la Encina,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::begijar,Begíjar,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::benatae,Benatae,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::belmez_de_la_moraleda,Bélmez de la Moraleda,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::cabra_del_santo_cristo,Cabra del Santo Cristo,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::castellar,Castellar,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::castillo_de_locubin,Castillo de Locubín,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::cazorla,Cazorla,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::chiclana_de_segura,Chiclana de Segura,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::chilluevar,Chilluévar,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::cuarto_del_madrono,Cuarto del Madroño,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::escanuela,Escañuela,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::espeluy,Espeluy,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::frailes,Frailes,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::fuensanta_de_martos,Fuensanta de Martos,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::fuerte_del_rey,Fuerte del Rey,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::genave,Génave,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::higuera_de_calatrava,Higuera de Calatrava,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::huelma,Huelma,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::jabalquinto,Jabalquinto,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::jaen,Jaén,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::jimena,Jimena,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::jodar,Jódar,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::la_iruela,La Iruela,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::la_puerta_de_segura,La Puerta de Segura,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::lahiguera,Lahiguera,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::larva,Larva,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::lopera,Lopera,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::los_villares,Los Villares,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::lupion,Lupión,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::marmolejo,Marmolejo,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::montizon,Montizón,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::navas_de_san_juan,Navas de San Juan,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::porcuna,Porcuna,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::santa_elena,Santa Elena,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::santiago_de_calatrava,Santiago de Calatrava,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::santisteban_del_puerto,Santisteban del Puerto,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::santo_tome,Santo Tomé,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::siles,Siles,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::torreblascopedro,Torreblascopedro,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::torredelcampo,Torredelcampo,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::torres,Torres,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::torres_de_albanchez,Torres de Albánchez,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::valdepenas_de_jaen,Valdepeñas de Jaén,Jaén,pending_municipal_review,,,,,
andalucia,municipality:jaen::villarrodrigo,Villarrodrigo,Jaén,pending_municipal_review,,,,,
andalucia,municipality:malaga::alameda,Alameda,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::alcaucin,Alcaucín,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::alfarnate,Alfarnate,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::alfarnatejo,Alfarnatejo,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::alhaurin_de_la_torre,Alhaurín de la Torre,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::alhaurin_el_grande,Alhaurín el Grande,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::almargen,Almargen,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::almogia,Almogía,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::almachar,Almáchar,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::antequera,Antequera,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::archidona,Archidona,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::arenas,Arenas,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::arriate,Arriate,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::benahavis,Benahavís,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::benamargosa,Benamargosa,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::benamocarra,Benamocarra,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::benaojan,Benaoján,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::canillas_de_aceituno,Canillas de Aceituno,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::canillas_de_albaida,Canillas de Albaida,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::carratraca,Carratraca,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::cartajima,Cartajima,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::casarabonela,Casarabonela,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::casares,Casares,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::canete_la_real,Cañete la Real,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::colmenar,Colmenar,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::comares,Comares,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::coin,Coín,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::cuevas_bajas,Cuevas Bajas,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::cuevas_del_becerro,Cuevas del Becerro,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::cartama,Cártama,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::competa,Cómpeta,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::cutar,Cútar,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::el_borge,El Borge,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::el_burgo,El Burgo,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::estepona,Estepona,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::farajan,Faraján,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::genalguacil,Genalguacil,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::igualeja,Igualeja,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::istan,Istán,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::iznate,Iznate,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::jimera_de_libar,Jimera de Líbar,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::jubrique,Jubrique,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::juzcar,Júzcar,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::macharaviaya,Macharaviaya,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::mollina,Mollina,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::monda,Monda,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::montecorto,Montecorto,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::montejaque,Montejaque,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::malaga,Málaga,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::ojen,Ojén,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::parauta,Parauta,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::periana,Periana,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::pizarra,Pizarra,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::pujerra,Pujerra,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::riogordo,Riogordo,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::ronda,Ronda,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::salares,Salares,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::sayalonga,Sayalonga,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::sedella,Sedella,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::serrato,Serrato,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::sierra_de_yeguas,Sierra de Yeguas,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::teba,Teba,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::totalan,Totalán,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::valle_de_abdalajis,Valle de Abdalajís,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::villanueva_de_tapia,Villanueva de Tapia,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::villanueva_del_rosario,Villanueva del Rosario,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::villanueva_del_trabuco,Villanueva del Trabuco,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::vinuela,Viñuela,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::alora,Álora,Málaga,pending_municipal_review,,,,,
andalucia,municipality:malaga::archez,Árchez,Málaga,pending_municipal_review,,,,,
andalucia,municipality:sevilla::aguadulce,Aguadulce,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::albaida_del_aljarafe,Albaida del Aljarafe,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::alcala_de_guadaira,Alcalá de Guadaíra,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::alcala_del_rio,Alcalá del Río,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::algamitas,Algámitas,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::almaden_de_la_plata,Almadén de la Plata,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::almensilla,Almensilla,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::aznalcazar,Aznalcázar,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::aznalcollar,Aznalcóllar,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::badolatosa,Badolatosa,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::benacazon,Benacazón,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::bollullos_de_la_mitacion,Bollullos de la Mitación,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::bormujos,Bormujos,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::brenes,Brenes,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::burguillos,Burguillos,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::camas,Camas,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::cantillana,Cantillana,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::carmona,Carmona,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::carrion_de_los_cespedes,Carrión de los Céspedes,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::casariche,Casariche,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::castilblanco_de_los_arroyos,Castilblanco de los Arroyos,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::castilleja_de_guzman,Castilleja de Guzmán,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::castilleja_de_la_cuesta,Castilleja de la Cuesta,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::castilleja_del_campo,Castilleja del Campo,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::canada_rosal,Cañada Rosal,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::constantina,Constantina,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::coria_del_rio,Coria del Río,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::coripe,Coripe,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::dos_hermanas,Dos Hermanas,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_coronil,El Coronil,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_cuervo_de_sevilla,El Cuervo de Sevilla,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_garrobo,El Garrobo,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_palmar_de_troya,El Palmar de Troya,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_pedroso,El Pedroso,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_real_de_la_jara,El Real de la Jara,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_ronquillo,El Ronquillo,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_rubio,El Rubio,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_saucejo,El Saucejo,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::el_viso_del_alcor,El Viso del Alcor,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::espartinas,Espartinas,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::estepa,Estepa,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::gelves,Gelves,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::gerena,Gerena,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::gilena,Gilena,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::gines,Gines,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::guadalcanal,Guadalcanal,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::guillena,Guillena,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::huevar_del_aljarafe,Huévar del Aljarafe,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_algaba,La Algaba,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_campana,La Campana,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_luisiana,La Luisiana,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_puebla_de_cazalla,La Puebla de Cazalla,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_puebla_de_los_infantes,La Puebla de los Infantes,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_puebla_del_rio,La Puebla del Río,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::la_roda_de_andalucia,La Roda de Andalucía,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::lantejuela,Lantejuela,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::las_cabezas_de_san_juan,Las Cabezas de San Juan,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::las_navas_de_la_concepcion,Las Navas de la Concepción,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::lebrija,Lebrija,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::lora_de_estepa,Lora de Estepa,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::lora_del_rio,Lora del Río,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::los_corrales,Los Corrales,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::los_palacios_y_villafranca,Los Palacios y Villafranca,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::mairena_del_alcor,Mairena del Alcor,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::mairena_del_aljarafe,Mairena del Aljarafe,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::marinaleda,Marinaleda,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::martin_de_la_jara,Martín de la Jara,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::montellano,Montellano,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::moron_de_la_frontera,Morón de la Frontera,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::olivares,Olivares,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::osuna,Osuna,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::pedrera,Pedrera,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::pruna,Pruna,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::salteras,Salteras,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::san_juan_de_aznalfarache,San Juan de Aznalfarache,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::sanlucar_la_mayor,Sanlúcar la Mayor,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::santiponce,Santiponce,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::sevilla,Sevilla,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::utrera,Utrera,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::valencina_de_la_concepcion,Valencina de la Concepción,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::villanueva_de_san_juan,Villanueva de San Juan,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::villanueva_del_ariscal,Villanueva del Ariscal,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::villaverde_del_rio,Villaverde del Río,Sevilla,pending_municipal_review,,,,,
andalucia,municipality:sevilla::ecija,Écija,Sevilla,pending_municipal_review,,,,,
